SampleID,Index,OlinkID,UniProt,Assay,MissingFreq,Panel,Panel_Version,PlateID,QC_Warning,MaxLOD,LOD,NPX,Olink_NPX_Signature_Version,Normalization,Project,Olink NPX Signature Version,QC Deviation Inc Ctrl,QC Deviation Det Ctrl,Adj_factor,AssayFlag
237,64,OID01213,Q8NFT8,DNER,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.912041353,0.490502516,8.539241671,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.296540857,FALSO
237,64,OID00541,P80511,EN-RAGE,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.456130918,-0.066444109,3.238088823,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.406782253,FALSO
237,64,OID00542,P25942,CD40,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.803683671,0.587889372,11.4666679,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.09298415,FALSO
237,64,OID00543,O95760,IL33,0.866666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.156280099,4.02201E-05,-0.341589943,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.046501339,VERO
237,64,OID05547,P01579,IFN-gamma,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.918490127,2.039748354,7.579697107,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.266577235,FALSO
237,64,OID00545,O95750,FGF-19,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.516252316,0.420651109,7.14951777,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.021405467,FALSO
237,64,OID00546,P05112,IL4,0.666666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.023455717,0.040876464,-0.197614692,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.124477453,FALSO
237,64,OID00547,P15018,LIF,0.855555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.247327391,0.112377817,-0.20513659,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.023372716,FALSO
237,64,OID00548,Q99748,NRTN,0.211111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.010391308,-0.18232921,-0.141969588,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.065564595,FALSO
237,64,OID00549,P80075,MCP-2,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.773800157,0.644116303,9.140178713,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.007477077,FALSO
237,64,OID00550,Q14790,CASP-8,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.552508102,0.35463281,5.716415045,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.080136584,FALSO
237,64,OID00551,O15444,CCL25,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.077247882,-0.120043989,4.998516279,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.062227311,FALSO
237,64,OID00552,P78423,CX3CL1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.403132021,-0.702742873,3.952352112,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.201167303,FALSO
237,64,OID00553,Q07011,TNFRSF9,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.482535235,0.589550822,5.57617673,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.223341486,FALSO
237,64,OID00554,P20783,NT-3,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.31699903,-0.397146978,0.384563432,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.020034698,FALSO
237,64,OID00555,O43508,TWEAK,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.117101628,-0.169110372,9.164837606,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.052209994,FALSO
237,64,OID00556,P78556,CCL20,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.392136379,0.348601404,6.476654894,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.070965696,FALSO
237,64,OID00557,P50225,ST1A1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.876449724,1.375036397,5.619756195,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.622866029,FALSO
237,64,OID00558,O95630,STAMBP,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.30034568,-0.110545192,5.853214579,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.29824353,FALSO
237,64,OID00559,P05113,IL5,0.588888889,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.783138318,0.324149255,-0.426637678,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.336593741,FALSO
237,64,OID00560,P00813,ADA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.013650106,-0.099706925,5.455781621,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.006498308,FALSO
237,64,OID00561,P01374,TNFB,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.9080352,1.038127538,4.422785069,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,0.255009431,FALSO
237,64,OID00562,P09603,CSF-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.437045898,0.288017946,10.06615504,,IPC Normalized,plate2,1.13.0,-0.051119804,0.028030396,-0.033620521,FALSO
238,76,OID00471,P10145,IL8,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.741931805,0.522546779,5.323218064,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.097821698,FALSO
238,76,OID00472,P15692,VEGFA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.924142594,0.748691046,10.72511536,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.050209234,FALSO
238,76,OID05124,P01732,CD8A,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.19367687,-0.290215053,7.151021074,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.006134438,FALSO
238,76,OID00474,P80098,MCP-3,0.111111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.914533764,0.803301392,1.67072277,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.013815931,FALSO
238,76,OID00475,P39905,GDNF,0.066666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.797383627,0.687162871,1.265344714,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.012462191,FALSO
238,76,OID00476,Q9H5V8,CDCP1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.342322803,-0.437889759,2.282905904,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.004104382,FALSO
238,76,OID00477,Q9BZW8,CD244,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.149015097,1.067514559,6.251924883,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.048282136,FALSO
238,76,OID00478,P13232,IL7,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.1367828,0.184438946,1.047070002,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.15700102,FALSO
238,76,OID00479,O00300,OPG,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.004460681,0.00776534,10.06089099,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.10997784,FALSO
238,76,OID00480,P01137,LAP TGF-beta-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.365587798,-0.163216016,6.258220346,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.41483918,FALSO
238,76,OID00481,P00749,uPA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.098888009,0.069212654,10.00638051,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.078904391,FALSO
238,76,OID00482,P05231,IL6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.431386109,0.143471403,2.101810023,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.17262155,FALSO
238,76,OID00483,Q9P0M4,IL-17C,0.133333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.867903084,0.633036825,1.97792968,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.110759467,FALSO
238,76,OID00484,P13500,MCP-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.518600278,0.51487112,10.93448499,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.113324924,FALSO
238,76,OID00485,Q16552,IL-17A,0.155555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.399757987,0.233765111,0.872965197,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.051338318,FALSO
238,76,OID00486,O14625,CXCL11,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.804642681,0.477243089,7.260253647,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.20457008,FALSO
238,76,OID00487,O15169,AXIN1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.482045731,-0.519840893,0.60863055,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.059055055,FALSO
238,76,OID00488,P50591,TRAIL,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.429123645,0.608846568,7.810891174,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.294970398,FALSO
238,76,OID00489,Q9UHF4,IL-20RA,0.366666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.484517861,0.363130489,0.15427646,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.005021442,FALSO
238,76,OID00490,Q07325,CXCL9,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.747722948,0.653816385,6.993756972,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.027773693,FALSO
238,76,OID00491,P28325,CST5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.212223131,-0.077997613,6.366400251,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.179352669,FALSO
238,76,OID00492,P14784,IL-2RB,0.766666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.943674687,0.830319427,0.352069975,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.012281423,FALSO
238,76,OID00493,P01583,IL-1 alpha,0.855555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.511497088,0.524216456,-0.140777181,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.12963003,FALSO
238,76,OID00494,P13725,OSM,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.319855069,0.471706384,4.566216197,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.264892568,FALSO
238,76,OID00495,P60568,IL2,1,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.695485418,0.561510914,-0.740533418,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.013348966,VERO
238,76,OID00496,P09341,CXCL1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.825625148,1.621779778,7.802910738,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.060401383,FALSO
238,76,OID00497,Q969D9,TSLP,0.755555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.228405221,1.07096655,-0.079442321,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.026053046,FALSO
238,76,OID00498,P13236,CCL4,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.484180808,-0.397847631,5.757451597,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.183140286,FALSO
238,76,OID00499,P30203,CD6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.212999258,-0.177689199,6.736374191,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.279804711,FALSO
238,76,OID00500,P21583,SCF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.506899204,0.497564421,9.398671082,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.107483045,FALSO
238,76,OID00501,Q14116,IL18,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.175125751,-0.379640822,8.606812073,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.101467888,FALSO
238,76,OID00502,Q13291,SLAMF1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.698914111,0.39185107,2.815708786,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.186368276,FALSO
238,76,OID00503,P01135,TGF-alpha,0.044444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-1.615994226,-1.760169357,2.169330102,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.070220265,FALSO
238,76,OID00504,Q99616,MCP-4,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.610934099,0.638495455,14.77991075,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.146479733,FALSO
238,76,OID00505,P51671,CCL11,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.091950401,-0.264372522,7.037566808,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.247883253,FALSO
238,76,OID00506,O43557,TNFSF14,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.173663974,0.165491086,4.019517608,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.101916647,FALSO
238,76,OID00507,Q9GZV9,FGF-23,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.300240161,0.080701394,1.878788253,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.106893556,FALSO
238,76,OID00508,Q13651,IL-10RA,0.088888889,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.212379092,-0.171724272,4.072378864,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.27323214,FALSO
238,76,OID00509,P12034,FGF-5,0.533333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.13063276,0.024112669,0.327978186,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.002700608,FALSO
238,76,OID00510,P03956,MMP-1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.546270361,-0.422456656,12.22301975,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.219367174,FALSO
238,76,OID00511,P42702,LIF-R,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.749973326,0.345705477,4.346478653,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.282542156,FALSO
238,76,OID00512,Q9NSA1,FGF-21,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.21565422,0.098274557,2.464733417,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.416157657,FALSO
238,76,OID00513,Q99731,CCL19,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.552478122,1.231504894,10.25832213,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.183044304,FALSO
238,76,OID00514,Q13261,IL-15RA,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.106724306,-0.359014717,0.171918702,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.147862146,FALSO
238,76,OID00515,Q08334,IL-10RB,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.062247746,-0.113135197,6.396503639,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.067542994,FALSO
238,76,OID00516,Q8N6P7,IL-22 RA1,0.177777778,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.843656476,0.407570538,5.162137225,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.312468704,FALSO
238,76,OID00517,Q13478,IL-18R1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.114801519,-0.171405854,8.589566229,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.17730632,FALSO
238,76,OID00518,Q9NZQ7,PD-L1,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.103058614,0.452173653,5.40172027,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.522030186,FALSO
238,76,OID00519,P01138,Beta-NGF,1,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.468604414,0.438431737,-0.099752376,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.085871947,VERO
238,76,OID00520,P42830,CXCL5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.543974867,0.318866333,8.341000227,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.107542119,FALSO
238,76,OID00521,O14788,TRANCE,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.779417821,0.579203223,4.557024865,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.077894395,FALSO
238,76,OID00522,P14210,HGF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.475782378,0.504906983,9.224432296,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.145314157,FALSO
238,76,OID00523,P29460,IL-12B,0.044444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-1.662402681,-1.729047825,7.628788933,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.006372697,FALSO
238,76,OID00524,Q13007,IL-24,0.766666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.537843325,0.517684238,-0.415724437,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.097283527,FALSO
238,76,OID00525,P35225,IL13,0.633333333,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.702329398,0.680362149,0.222733064,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.098796475,FALSO
238,76,OID00526,Q5T4W7,ARTN,0.544444444,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.121903974,0.032054913,1.311074325,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.019195396,FALSO
238,76,OID00527,P09238,MMP-10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.469474516,0.318756299,10.00686008,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.034656024,FALSO
238,76,OID00528,P22301,IL10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.564582317,0.433475586,2.3672835,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.013124234,FALSO
238,76,OID05548,P01375,TNF,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.012726997,0.017931166,4.577270362,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.112044253,FALSO
238,76,OID00530,P55773,CCL23,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.423858293,-0.095109062,11.30905821,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.403826192,FALSO
238,76,OID00531,P06127,CD5,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.125230217,0.021817019,5.468046935,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.005698419,FALSO
238,76,OID00532,P10147,CCL3,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.225198193,-0.352835075,4.620801922,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.025600703,FALSO
238,76,OID00533,P49771,Flt3L,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.019216591,-0.024471136,9.579056605,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.100940572,FALSO
238,76,OID00534,P80162,CXCL6,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.293338452,-0.553537304,7.944042447,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.159538481,FALSO
238,76,OID00535,P02778,CXCL10,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.569851986,1.792252721,7.771105173,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.360680452,FALSO
238,76,OID00536,Q13541,4E-BP1,0.111111111,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.834718943,1.557398587,5.863719753,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.133692757,FALSO
238,76,OID00537,Q9NYY1,IL-20,0.922222222,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.435886821,0.242072729,-0.270619108,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.078430064,VERO
238,76,OID00538,Q8IXJ6,SIRT2,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.060498029,-0.423134566,2.976305514,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.375827974,FALSO
238,76,OID00539,Q9NRJ3,CCL28,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,-0.073380684,-0.852428585,2.068657594,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.673946402,FALSO
238,76,OID01213,Q8NFT8,DNER,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.912041353,0.490502516,8.290242765,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.296540857,FALSO
238,76,OID00541,P80511,EN-RAGE,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.456130918,-0.066444109,2.541385708,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.406782253,FALSO
238,76,OID00542,P25942,CD40,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.803683671,0.587889372,11.22857427,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.09298415,FALSO
238,76,OID00543,O95760,IL33,0.866666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.156280099,4.02201E-05,-1.258299411,,IPC Normalized,plate2,1.13.0,-0.044600487,0,-0.046501339,VERO
238,76,OID05547,P01579,IFN-gamma,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,1.918490127,2.039748354,6.005829623,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.266577235,FALSO
238,76,OID00545,O95750,FGF-19,0.055555556,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.516252316,0.420651109,8.489034495,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.021405467,FALSO
238,76,OID00546,P05112,IL4,0.666666667,Olink Inflammation,Olink Target 96 Inflammation,Inflammation PRAESIIDIUM Giraudi 04_03_2025,Pass,0.023455717,0.040876464,-1.251027136,,IPC Normalized,plate2,1.13.0,-0.044600487,0,0.124477453,FALSO
