source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 58	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_AR2T124h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_AR2T124h_01.raw	58	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 59	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_BR3T124h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_BR3T124h_01.raw	59	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 60	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_BR4T20h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_BR4T20h_01.raw	60	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 61	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_CR3T30h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_CR3T30h_01.raw	61	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 62	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_CR4T124h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_CR4T124h_01.raw	62	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 63	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_CR2T10h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_CR2T10h_01.raw	63	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 64	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_AR3T20h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_AR3T20h_01.raw	64	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 65	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_CR3T20h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_CR3T20h_01.raw	65	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 66	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_AR3T224h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_AR3T224h_01.raw	66	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 67	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_AR4T324h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_AR4T324h_01.raw	67	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 68	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_AR2T224h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_AR2T224h_01.raw	68	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 69	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_BR1T324h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_BR1T324h_01.raw	69	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 70	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_BR2T10h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_BR2T10h_01.raw	70	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
PXD051528-Sample-1	Pseudomonas aeruginosa pao1h2o	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 71	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	20210522_velos_RRJ_Chem_BJ_KP_CR2T324h_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/10/PXD051528/20210522_velos_RRJ_Chem_BJ_KP_CR2T324h_01.raw	71	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Pseudomonas aeruginosa pao1h2o;AC=NCBITaxon:1147787
